Id,MS Zoning,Lot Area,Lot Shape,Land Contour,Lot Config,Land Slope,Neighborhood,Condition 1,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Exterior 1st,Exterior 2nd,Mas Vnr Type,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Mo Sold,Yr Sold,SalePrice,School
2222,RL,13125,Reg,Lvl,Inside,Gtl,Crawfor,Norm,1Fam,2Story,7,6,1940,1984,Gable,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,BLQ,410.0,Unf,390.0,800.0,GasA,TA,Y,SBrkr,960,780,1740,0.0,0.0,1,1,3,1,TA,6,Typ,2,Attchd,1940.0,Unf,1.0,240.0,TA,TA,Y,0,0,7,2007,219500,Meeke
2493,RL,8638,IR1,Lvl,Inside,Gtl,Sawyer,RRAe,1Fam,1Story,5,6,1963,1963,Gable,HdBoard,HdBoard,None,TA,TA,PConc,TA,TA,No,ALQ,181.0,Unf,744.0,925.0,GasA,Gd,Y,SBrkr,925,0,925,1.0,0.0,1,0,2,1,TA,5,Typ,0,Detchd,1990.0,Unf,2.0,484.0,TA,TA,Y,203,74,10,2006,133500,Sawyer
1757,RL,9967,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,SLvl,7,5,2000,2000,Gable,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,384.0,384.0,GasA,Ex,Y,SBrkr,774,656,1430,0.0,0.0,2,1,3,1,TA,8,Typ,1,BuiltIn,2000.0,RFn,2.0,400.0,TA,TA,Y,100,0,12,2007,170000,Fellows/HS
184,RM,9600,Reg,Lvl,Corner,Gtl,OldTown,Norm,1Fam,2Story,8,9,1900,2003,Gable,Wd Sdng,Wd Sdng,None,Gd,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,930.0,930.0,GasW,TA,N,SBrkr,930,636,1566,0.0,0.0,2,0,3,1,Gd,7,Typ,0,Detchd,1930.0,Unf,1.0,288.0,TA,TA,Y,54,228,4,2010,150000,Meeke
1248,RL,12774,Reg,Lvl,Inside,Sev,NAmes,Norm,1Fam,1Story,5,5,1953,1953,Hip,MetalSd,MetalSd,None,TA,TA,PConc,TA,TA,No,BLQ,624.0,LwQ,232.0,984.0,GasW,TA,N,SBrkr,950,0,950,0.0,0.0,1,0,2,1,TA,5,Typ,0,Detchd,1953.0,Unf,2.0,400.0,TA,TA,Y,0,32,7,2008,130000,Sawyer
2574,RL,8163,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,SLvl,5,6,1959,1959,Gable,HdBoard,HdBoard,BrkFace,TA,Gd,CBlock,TA,TA,Av,ALQ,748.0,BLQ,102.0,1144.0,GasA,TA,Y,SBrkr,1144,0,1144,1.0,0.0,1,0,3,1,TA,6,Typ,1,Attchd,1959.0,RFn,1.0,796.0,TA,TA,Y,86,0,3,2006,143000,Sawyer
1215,RL,9900,Reg,Lvl,Corner,Gtl,NAmes,Norm,1Fam,1Story,5,5,1961,1961,Gable,Plywood,Plywood,None,TA,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,1114.0,1114.0,GasA,TA,Y,SBrkr,1114,0,1114,1.0,0.0,1,0,3,1,TA,5,Typ,0,Attchd,1961.0,RFn,2.0,451.0,TA,TA,Y,0,0,5,2008,140000,Sawyer
1614,RL,13651,IR1,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,7,6,1973,1973,Gable,Plywood,Plywood,BrkFace,TA,Gd,CBlock,Gd,TA,Gd,ALQ,1880.0,Unf,343.0,2223.0,GasA,Ex,Y,SBrkr,2223,0,2223,1.0,0.0,2,0,3,1,TA,8,Typ,2,Attchd,1973.0,Fin,2.0,516.0,TA,TA,Y,300,0,2,2007,244000,Sawyer
2039,RM,7200,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,1Fam,2.5Unf,5,7,1920,1996,Gable,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,Fa,No,Unf,0.0,Unf,530.0,530.0,GasA,TA,N,SBrkr,581,530,1111,0.0,0.0,1,0,3,1,Fa,6,Typ,0,Detchd,1935.0,Unf,1.0,288.0,TA,TA,N,0,0,3,2007,101000,Not Sure
2669,RM,9750,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1Story,5,5,1958,1958,Hip,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,960.0,960.0,GasA,Ex,Y,SBrkr,960,0,960,0.0,0.0,1,0,3,1,TA,5,Typ,0,Detchd,2002.0,Unf,2.0,624.0,TA,TA,Y,0,0,7,2006,125000,Meeke
1005,RL,11184,IR1,Lvl,Corner,Gtl,Gilbert,Norm,1Fam,2Story,6,5,1998,1998,Gable,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,932.0,932.0,GasA,Gd,Y,SBrkr,932,701,1633,0.0,0.0,2,1,3,1,TA,7,Typ,1,Attchd,1998.0,Fin,2.0,460.0,TA,TA,Y,0,39,4,2008,183000,Fellows/HS
1275,RL,6390,Reg,Lvl,Corner,Gtl,NAmes,Feedr,1Fam,1.5Unf,6,7,1954,1954,Gable,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,936.0,936.0,GasA,TA,Y,FuseA,984,0,984,1.0,0.0,1,0,2,1,TA,4,Typ,0,Detchd,1954.0,Unf,1.0,280.0,TA,TA,Y,0,0,6,2008,112500,Sawyer
2350,RL,10240,Reg,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,1Story,6,6,1980,1980,Gable,Plywood,Plywood,BrkFace,TA,Gd,CBlock,Gd,TA,No,BLQ,625.0,LwQ,0.0,1686.0,GasA,TA,Y,SBrkr,1686,0,1686,1.0,0.0,2,0,3,1,TA,7,Typ,1,Attchd,1980.0,Unf,2.0,612.0,TA,TA,Y,384,131,5,2006,207500,Fellows/HS
2762,RL,9316,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,7,5,2005,2005,Gable,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Gd,GLQ,56.0,Unf,1558.0,1614.0,GasA,Ex,Y,SBrkr,1614,0,1614,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Attchd,2005.0,Fin,2.0,576.0,TA,TA,Y,100,45,3,2006,225000,Edwards/Jr_H
2788,RL,7200,Reg,Low,Inside,Gtl,CollgCr,Norm,1Fam,1Story,5,8,1972,1972,Gable,VinylSd,VinylSd,None,TA,TA,CBlock,TA,TA,No,BLQ,437.0,Unf,427.0,864.0,GasA,Ex,Y,SBrkr,864,0,864,0.0,0.0,1,0,3,1,TA,5,Typ,0,Detchd,1977.0,Unf,1.0,297.0,TA,TA,Y,0,0,3,2006,119900,Edwards/Jr_H
2384,RL,12228,Reg,Lvl,Corner,Gtl,NridgHt,Norm,1Fam,1Story,7,5,2006,2006,Hip,VinylSd,VinylSd,Stone,Gd,TA,PConc,Ex,Gd,No,Unf,0.0,Unf,1721.0,1721.0,GasA,Ex,Y,SBrkr,1740,0,1740,0.0,0.0,2,0,4,1,Gd,8,Typ,0,Attchd,2006.0,RFn,3.0,874.0,TA,TA,Y,0,43,9,2006,293000,Fellows/HS
2716,RL,10335,IR1,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1Story,5,6,1968,1993,Gable,Plywood,Plywood,None,TA,TA,CBlock,TA,TA,No,Rec,570.0,Unf,891.0,1461.0,GasA,Gd,Y,SBrkr,1721,0,1721,0.0,0.0,2,1,3,1,TA,7,Min1,1,Attchd,1968.0,RFn,2.0,440.0,TA,TA,Y,0,96,7,2006,180000,Sawyer
313,RL,12328,IR1,Lvl,Inside,Gtl,Mitchel,Norm,1Fam,SLvl,6,5,1976,1976,Gable,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,Av,GLQ,539.0,Unf,473.0,1012.0,GasA,TA,Y,SBrkr,1034,0,1034,1.0,0.0,1,0,3,1,TA,6,Typ,0,Attchd,1976.0,Unf,3.0,888.0,TA,TA,Y,0,0,5,2010,169900,Mitchell
81,RL,9672,Reg,Lvl,Corner,Gtl,SawyerW,Norm,1Fam,1Story,6,5,1984,1985,Hip,HdBoard,Plywood,None,TA,TA,PConc,Gd,TA,No,GLQ,338.0,Unf,702.0,1040.0,GasA,TA,Y,SBrkr,1097,0,1097,0.0,0.0,2,0,3,1,TA,6,Typ,0,Attchd,1986.0,Unf,2.0,480.0,TA,TA,Y,0,0,5,2010,152000,Sawyer
2389,RL,13975,IR1,Lvl,Corner,Gtl,NridgHt,Norm,1Fam,2Story,9,5,2005,2006,Hip,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,1090.0,1090.0,GasA,Ex,Y,SBrkr,1117,1089,2206,0.0,0.0,2,1,4,1,Ex,10,Typ,1,BuiltIn,2005.0,Fin,3.0,670.0,TA,TA,Y,148,95,8,2006,300000,Fellows/HS
280,RL,7819,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,SLvl,6,5,1976,1976,Gable,Plywood,Plywood,None,TA,TA,CBlock,TA,TA,Av,ALQ,422.0,BLQ,480.0,1029.0,GasA,TA,Y,SBrkr,1117,0,1117,1.0,0.0,1,0,3,1,TA,6,Typ,1,Detchd,1976.0,Unf,2.0,672.0,TA,TA,Y,144,0,3,2010,107000,Edwards/Jr_H
190,RM,11340,Reg,Lvl,Inside,Gtl,OldTown,Norm,2fmCon,2Story,4,6,1885,1950,Gable,VinylSd,AsbShng,None,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,777.0,777.0,GasA,Gd,Y,SBrkr,1246,1044,2290,0.0,0.0,2,0,4,2,TA,11,Typ,0,Detchd,1971.0,Unf,2.0,560.0,TA,TA,N,0,0,4,2010,122500,Meeke
2371,RM,1680,Reg,Lvl,Inside,Gtl,BrDale,Norm,Twnhs,2Story,6,5,1972,1972,Gable,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,276.0,Unf,207.0,483.0,GasA,TA,Y,SBrkr,483,465,948,0.0,0.0,1,1,2,1,TA,5,Typ,0,Detchd,1972.0,Unf,1.0,264.0,TA,TA,Y,0,0,7,2006,89000,Edwards/Jr_H
213,RL,6001,IR1,Bnk,Inside,Mod,SWISU,Norm,1Fam,1.5Fin,6,5,1940,1950,Gable,VinylSd,VinylSd,None,TA,TA,CBlock,Fa,TA,No,LwQ,368.0,Unf,232.0,600.0,GasA,Ex,N,SBrkr,600,319,919,0.0,0.0,1,0,3,1,TA,5,Typ,0,Detchd,1940.0,Unf,1.0,231.0,TA,TA,Y,0,0,3,2010,95000,Uni
1864,RL,11700,Reg,Lvl,Inside,Gtl,NWAmes,RRAn,1Fam,1Story,6,6,1968,1968,Gable,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,912.0,912.0,GasA,Ex,Y,SBrkr,1152,0,1152,1.0,0.0,1,1,3,1,TA,7,Typ,0,Attchd,1968.0,RFn,2.0,412.0,TA,TA,Y,0,126,9,2007,143450,Fellows/HS
37,RL,12858,IR1,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,2Story,9,5,2009,2010,Gable,VinylSd,VinylSd,Stone,Ex,TA,PConc,Ex,TA,No,Unf,0.0,Unf,1590.0,1590.0,GasA,Ex,Y,SBrkr,1627,707,2334,0.0,0.0,2,1,3,1,Ex,10,Typ,1,Attchd,2009.0,Fin,3.0,751.0,TA,TA,Y,144,133,1,2010,376162,Fellows/HS
146,RL,9300,Reg,Lvl,Inside,Gtl,NAmes,Feedr,1Fam,1Story,5,5,1960,1960,Gable,MetalSd,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,697.0,Unf,571.0,1268.0,GasA,TA,Y,SBrkr,1264,0,1264,1.0,0.0,1,0,3,1,TA,6,Typ,2,Attchd,1960.0,Unf,2.0,461.0,TA,TA,Y,0,0,4,2010,167500,Sawyer
767,RH,6629,Reg,Lvl,Inside,Gtl,Edwards,Artery,1Fam,2Story,6,6,1925,1950,Gambrel,Wd Sdng,Wd Sdng,None,TA,Gd,BrkTil,TA,TA,No,BLQ,551.0,Unf,121.0,672.0,GasA,TA,N,SBrkr,697,672,1369,1.0,0.0,2,0,3,1,TA,6,Typ,0,Detchd,1930.0,Unf,1.0,300.0,TA,TA,Y,147,0,7,2009,103600,Edwards/Jr_H
262,RL,10650,Reg,Lvl,Corner,Gtl,CollgCr,Norm,1Fam,1Story,5,6,1976,1976,Gable,HdBoard,HdBoard,None,TA,TA,CBlock,TA,Gd,Av,LwQ,182.0,ALQ,0.0,894.0,GasA,TA,Y,SBrkr,894,0,894,1.0,0.0,1,0,3,1,TA,5,Typ,0,Attchd,1976.0,Unf,1.0,308.0,TA,TA,Y,365,0,2,2010,128200,Edwards/Jr_H
101,FV,2117,Reg,Lvl,Inside,Gtl,Somerst,Norm,Twnhs,2Story,6,5,2000,2000,Gable,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,378.0,Unf,378.0,756.0,GasA,Ex,Y,SBrkr,769,804,1573,0.0,0.0,2,1,3,1,Gd,5,Typ,0,Detchd,2000.0,Unf,2.0,440.0,TA,TA,Y,0,32,6,2010,177500,Fellows/HS
48,RL,13650,Reg,Lvl,Corner,Gtl,NridgHt,Norm,1Fam,2Story,8,5,2002,2002,Gable,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Gd,GLQ,578.0,Unf,1093.0,1671.0,GasA,Ex,Y,SBrkr,1687,563,2250,1.0,0.0,2,1,3,1,Gd,7,Typ,1,Attchd,2002.0,Fin,3.0,756.0,TA,TA,Y,238,130,6,2010,320000,Fellows/HS
489,RL,8433,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,6,5,2000,2000,Gable,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,GLQ,683.0,Unf,111.0,794.0,GasA,Ex,Y,SBrkr,819,695,1514,1.0,0.0,2,1,3,1,TA,7,Typ,1,Attchd,2000.0,Fin,2.0,394.0,TA,TA,Y,0,72,6,2009,190000,Fellows/HS
707,RM,6000,Reg,Lvl,Inside,Gtl,OldTown,Norm,2fmCon,1.5Fin,5,4,1954,1954,Gable,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,811.0,811.0,GasA,TA,Y,FuseA,811,576,1387,0.0,0.0,2,0,3,2,Gd,7,Typ,0,BuiltIn,1954.0,Unf,1.0,256.0,TA,TA,Y,0,0,11,2009,93000,Meeke
1556,C (all),8500,Reg,Lvl,Inside,Gtl,IDOTRR,Feedr,1Fam,2Story,4,4,1920,1950,Gambrel,BrkFace,BrkFace,None,TA,Fa,BrkTil,TA,TA,No,Unf,0.0,Unf,649.0,649.0,GasA,TA,N,SBrkr,649,668,1317,0.0,0.0,1,0,3,1,TA,6,Typ,0,Detchd,1920.0,Unf,1.0,250.0,TA,Fa,N,0,54,7,2008,40000,Not Sure
308,C (all),8712,Reg,Lvl,Corner,Gtl,IDOTRR,Norm,1Fam,1Story,4,7,1896,1950,Hip,Wd Sdng,Wd Sdng,None,Fa,Fa,CBlock,TA,TA,No,Unf,0.0,Unf,756.0,756.0,GasA,Gd,Y,SBrkr,952,0,952,0.0,0.0,1,0,3,1,TA,5,Typ,0,Detchd,1896.0,RFn,1.0,330.0,TA,TA,N,0,0,6,2010,50138,Not Sure
2176,RL,7917,IR1,Lvl,Corner,Gtl,Edwards,Norm,1Fam,1Story,6,7,1976,1976,Hip,HdBoard,HdBoard,BrkFace,TA,Gd,CBlock,TA,Gd,No,BLQ,751.0,Unf,392.0,1143.0,GasA,TA,Y,SBrkr,1113,0,1113,1.0,0.0,1,1,3,1,TA,6,Typ,1,Attchd,1987.0,RFn,1.0,504.0,TA,Gd,Y,370,30,5,2007,148000,Edwards/Jr_H
1549,RM,6900,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,1Fam,1Story,5,6,1940,1955,Gable,VinylSd,VinylSd,None,TA,TA,CBlock,TA,TA,No,ALQ,403.0,Rec,212.0,740.0,GasA,Ex,Y,SBrkr,778,0,778,0.0,0.0,1,0,2,1,TA,4,Typ,1,Detchd,1966.0,Fin,1.0,924.0,Ex,Ex,Y,0,25,2,2008,120500,Not Sure
909,RL,9900,Reg,Lvl,Inside,Gtl,SWISU,Norm,1Fam,1.5Fin,6,7,1940,1950,Gable,VinylSd,VinylSd,None,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,778.0,778.0,GasA,TA,Y,SBrkr,944,545,1489,0.0,0.0,2,0,3,1,TA,7,Typ,1,Detchd,1940.0,Unf,1.0,240.0,TA,TA,Y,335,0,7,2009,139500,Uni
892,RL,13286,IR1,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1Story,9,5,2007,2008,Hip,CemntBd,CmentBd,Stone,Ex,TA,PConc,Ex,TA,No,GLQ,1234.0,Unf,464.0,1698.0,GasA,Ex,Y,SBrkr,1698,0,1698,1.0,0.0,2,0,3,1,Ex,8,Typ,1,Attchd,2007.0,Fin,3.0,768.0,TA,TA,Y,327,64,2,2009,320000,Edwards/Jr_H
2045,RL,12888,Reg,Bnk,Inside,Gtl,Sawyer,Feedr,1Fam,2Story,7,8,1937,1980,Gable,Wd Sdng,Wd Sdng,None,TA,Gd,CBlock,TA,TA,No,ALQ,288.0,Unf,717.0,1005.0,GasA,TA,Y,SBrkr,1262,1005,2267,1.0,0.0,1,1,3,1,TA,7,Typ,2,Attchd,1937.0,Fin,2.0,498.0,TA,TA,Y,521,0,4,2007,219000,Sawyer
2927,RL,8885,IR1,Low,Inside,Mod,Mitchel,Norm,1Fam,1Story,5,5,1983,1983,Gable,HdBoard,HdBoard,None,TA,TA,CBlock,Gd,TA,Av,BLQ,301.0,ALQ,239.0,864.0,GasA,TA,Y,SBrkr,902,0,902,1.0,0.0,1,0,2,1,TA,5,Typ,0,Attchd,1983.0,Unf,2.0,484.0,TA,TA,Y,164,0,6,2006,131000,Mitchell
1732,RL,8857,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,6,5,2006,2006,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,738.0,738.0,GasA,Ex,Y,SBrkr,738,757,1495,0.0,0.0,2,1,3,1,Gd,7,Typ,1,Attchd,2006.0,RFn,2.0,440.0,TA,TA,Y,100,30,3,2007,171925,Fellows/HS
998,RL,14137,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,1Story,5,5,1996,1997,Gable,HdBoard,HdBoard,None,Gd,TA,PConc,Gd,TA,No,GLQ,450.0,Unf,898.0,1348.0,GasA,Gd,Y,SBrkr,1384,0,1384,1.0,0.0,2,0,3,1,Gd,7,Typ,0,Attchd,1996.0,Unf,2.0,404.0,TA,TA,Y,0,39,11,2008,177900,Fellows/HS
2203,RL,6720,Reg,Lvl,Inside,Gtl,Crawfor,Norm,1Fam,2Story,6,7,1921,1950,Gable,VinylSd,VinylSd,None,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,585.0,585.0,GasA,TA,N,SBrkr,851,585,1436,0.0,0.0,1,0,3,1,TA,7,Typ,1,Detchd,1992.0,Unf,1.0,228.0,TA,TA,Y,184,0,4,2007,141500,Meeke
356,RL,7500,Reg,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,6,5,1998,1999,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,476.0,Unf,476.0,952.0,GasA,Gd,Y,SBrkr,952,684,1636,1.0,0.0,2,1,3,1,TA,7,Typ,1,Attchd,1998.0,Fin,2.0,440.0,TA,TA,Y,0,84,10,2009,191000,Fellows/HS
2475,RL,13072,Reg,Lvl,Inside,Gtl,SawyerW,RRAe,1Fam,1Story,6,5,2004,2004,Gable,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,ALQ,941.0,Unf,217.0,1158.0,GasA,Ex,Y,SBrkr,1158,0,1158,1.0,0.0,1,1,3,1,Gd,5,Typ,0,Detchd,2006.0,Unf,2.0,576.0,TA,TA,Y,0,50,5,2006,158000,Sawyer
2264,RL,10656,IR1,HLS,Inside,Gtl,Timber,Norm,1Fam,1Story,8,5,2006,2007,Gable,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,1638.0,1638.0,GasA,Ex,Y,SBrkr,1646,0,1646,0.0,0.0,2,0,3,1,Gd,6,Typ,1,Attchd,2007.0,RFn,3.0,870.0,TA,TA,Y,192,80,11,2007,248900,Mitchell
2201,RL,7200,Reg,Lvl,Corner,Gtl,SWISU,Feedr,1Fam,1.5Fin,5,7,1937,1950,Gable,Wd Sdng,Wd Sdng,BrkFace,TA,TA,BrkTil,Gd,TA,No,ALQ,569.0,Unf,162.0,731.0,GasA,Ex,Y,SBrkr,981,787,1768,1.0,0.0,1,1,3,1,Gd,7,Typ,2,Detchd,1939.0,Unf,1.0,240.0,TA,TA,Y,0,0,6,2007,175000,Uni
2545,RL,8800,Reg,Lvl,Inside,Gtl,NAmes,RRAn,2fmCon,1Story,6,7,1965,2000,Hip,BrkFace,VinylSd,None,TA,Gd,PConc,TA,TA,Mn,ALQ,901.0,BLQ,34.0,1187.0,GasA,Ex,Y,SBrkr,1565,0,1565,1.0,0.0,2,0,3,1,Gd,7,Min1,2,Attchd,1965.0,RFn,1.0,299.0,TA,TA,Y,200,25,6,2006,185900,Sawyer
2660,RM,10800,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,2.5Unf,7,7,1914,1970,Gable,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,Gd,TA,Mn,Rec,390.0,Unf,490.0,880.0,GasW,Fa,N,SBrkr,880,888,1768,0.0,0.0,1,1,2,1,TA,6,Typ,2,Detchd,1914.0,Unf,2.0,320.0,TA,TA,N,0,341,10,2006,163000,Meeke
1379,RL,13014,Reg,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,SLvl,6,5,1978,1978,Gable,HdBoard,Plywood,BrkFace,TA,TA,CBlock,TA,TA,Av,ALQ,528.0,Unf,480.0,1008.0,GasA,TA,Y,SBrkr,1096,0,1096,1.0,0.0,1,0,3,1,TA,6,Typ,1,Attchd,1978.0,Unf,2.0,484.0,TA,TA,Y,168,0,12,2008,157500,Sawyer
491,RL,15896,IR2,Lvl,CulDSac,Gtl,Gilbert,RRNn,1Fam,2Story,7,5,1999,1999,Gable,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,ALQ,913.0,Unf,264.0,1177.0,GasA,Ex,Y,SBrkr,1223,1089,2312,1.0,0.0,2,1,4,1,Gd,8,Typ,1,BuiltIn,1999.0,Fin,3.0,658.0,TA,TA,Y,298,0,5,2009,245000,Fellows/HS
1002,RL,5395,IR1,HLS,Inside,Gtl,StoneBr,Norm,TwnhsE,1Story,8,5,1993,1993,Gable,HdBoard,HdBoard,None,Gd,TA,PConc,Gd,TA,No,GLQ,733.0,Unf,604.0,1337.0,GasA,Gd,Y,SBrkr,1337,0,1337,1.0,0.0,2,0,2,1,Gd,5,Typ,1,Attchd,1993.0,RFn,2.0,462.0,TA,TA,Y,96,0,10,2008,180000,Fellows/HS
1848,FV,5105,IR2,Lvl,FR2,Gtl,Somerst,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,MetalSd,MetalSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,239.0,Unf,312.0,551.0,GasA,Ex,Y,SBrkr,551,551,1102,0.0,0.0,2,1,2,1,Gd,4,Typ,0,Detchd,2004.0,Unf,2.0,480.0,TA,TA,Y,0,60,3,2007,148800,Fellows/HS
908,RL,8400,Reg,Bnk,Inside,Gtl,SWISU,Norm,1Fam,1Story,2,5,1920,1950,Gable,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,Fa,No,Rec,290.0,Unf,0.0,290.0,GasA,TA,N,FuseF,438,0,438,0.0,0.0,1,0,1,1,Fa,3,Typ,0,Detchd,1930.0,Unf,1.0,246.0,TA,TA,N,0,0,1,2009,60000,Uni
1490,RL,12102,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,SFoyer,5,5,1976,1976,Gable,HdBoard,Plywood,BrkFace,TA,TA,CBlock,Gd,Gd,Gd,ALQ,456.0,Unf,0.0,456.0,GasA,Ex,Y,SBrkr,1033,0,1033,0.0,1.0,1,0,3,1,TA,6,Typ,0,BuiltIn,1976.0,RFn,2.0,504.0,Fa,TA,Y,224,0,4,2008,165000,Edwards/Jr_H
1465,RL,10905,IR2,Lvl,CulDSac,Gtl,CollgCr,Norm,1Fam,2Story,7,5,2003,2003,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,1129.0,1129.0,GasA,Ex,Y,SBrkr,1129,1198,2327,0.0,0.0,2,1,4,1,Gd,9,Typ,1,BuiltIn,2003.0,RFn,2.0,596.0,TA,TA,Y,0,57,8,2008,240000,Edwards/Jr_H
1627,RL,9556,IR1,Lvl,Corner,Gtl,Gilbert,Norm,1Fam,1Story,7,5,1992,1993,Gable,HdBoard,HdBoard,BrkFace,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,1168.0,1168.0,GasA,Gd,Y,SBrkr,1187,0,1187,0.0,0.0,2,0,3,1,Gd,6,Typ,0,Attchd,1992.0,RFn,2.0,420.0,TA,TA,Y,0,21,8,2007,160000,Fellows/HS
2849,RH,6430,Reg,Bnk,Corner,Gtl,SWISU,Feedr,2fmCon,1.5Fin,6,6,1945,1950,Gable,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,Av,BLQ,780.0,Unf,0.0,780.0,GasA,TA,N,FuseF,816,524,1340,1.0,0.0,1,0,3,1,TA,6,Typ,0,Attchd,1945.0,Unf,1.0,440.0,TA,TA,Y,0,0,7,2006,128000,Uni
626,RL,14695,IR1,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,8,1966,2008,Gable,MetalSd,MetalSd,BrkFace,TA,Gd,CBlock,TA,TA,No,ALQ,1387.0,Unf,175.0,1562.0,GasA,Gd,Y,SBrkr,1567,0,1567,1.0,0.0,2,0,2,1,Gd,5,Typ,2,Attchd,1966.0,Unf,2.0,542.0,TA,TA,Y,0,110,7,2009,256000,Sawyer
722,RM,9000,Reg,Lvl,Inside,Gtl,OldTown,Artery,1Fam,2Story,7,9,1920,1988,Hip,VinylSd,VinylSd,None,TA,Gd,PConc,TA,TA,No,ALQ,624.0,Unf,26.0,650.0,GasA,Ex,Y,SBrkr,832,650,1482,0.0,1.0,1,0,3,1,TA,7,Typ,0,Detchd,1930.0,Unf,2.0,324.0,TA,TA,Y,0,0,7,2009,143000,Meeke
